Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Average Speed in MPH, Cat 1 Speed Count, Cat 2 Speed Count, Cat 3 Speed Count, Cat 4 Speed Count, Cat 5 Speed Count, Cat 6 Speed Count, Cat 7 Speed Count, Cat 8 Speed Count, Cat 9 Speed Count, Cat 10 Speed Count, Cat 11 Speed Count, Cat 12 Speed Count, Cat 13 Speed Count, Cat 14 Speed Count, Cat speed counts included flag, Quality Index, Network Link Id, NTIS Model Version
2022-01-04,12:14:00,0,288,185,21,19,63,104.07,64.67,0,0,0,0,0,0,0,0,1,24,64,111,76,12,True,15,200109898,15
2022-01-04,12:29:00,0,295,174,19,27,75,100.68,62.56,0,0,0,0,0,0,0,0,1,52,76,90,66,10,True,15,200109898,15
2022-01-04,12:44:00,0,306,195,18,16,77,102.03,63.40,0,0,0,0,0,0,1,1,4,43,62,105,77,13,True,15,200109898,15
2022-01-04,12:59:00,0,286,180,13,19,74,99.50,61.83,0,0,0,0,1,0,0,0,1,49,84,80,69,2,True,15,200109898,15
2022-01-04,13:14:00,0,329,201,27,27,74,99.84,62.04,0,0,0,0,0,0,0,0,8,56,85,101,68,11,True,15,200109898,15
2022-01-04,13:29:00,0,301,179,14,22,86,97.91,60.84,0,0,0,0,0,0,0,0,12,71,65,87,62,4,True,15,200109898,15
2022-01-04,13:44:00,0,311,199,25,22,65,103.22,64.14,0,0,0,0,0,1,0,1,4,33,65,104,89,14,True,15,200109898,15
2022-01-04,13:59:00,0,319,200,29,23,67,102.10,63.45,0,0,0,0,0,0,0,1,2,41,78,105,81,11,True,15,200109898,15
2022-01-04,14:14:00,0,319,213,23,24,59,102.24,63.53,0,0,0,0,0,0,0,0,4,48,52,135,64,16,True,15,200109898,15
2022-01-04,14:29:00,0,315,210,21,23,61,101.14,62.85,0,0,0,0,0,0,0,0,8,60,57,92,90,8,True,15,200109898,15
2022-01-04,14:44:00,0,294,197,12,14,71,100.81,62.64,0,0,0,0,0,0,0,0,8,42,61,116,58,9,True,15,200109898,15
2022-01-04,14:59:00,0,317,199,24,28,66,100.30,62.33,0,0,0,0,0,0,0,0,2,57,69,120,64,5,True,15,200109898,15
2022-01-04,15:14:00,0,309,200,19,20,70,85.45,53.10,5,0,0,0,0,0,0,0,2,60,51,104,79,8,True,15,200109898,15
2022-01-04,15:29:00,0,307,192,22,16,77,99.09,61.57,0,0,0,0,0,0,0,1,12,43,79,115,49,8,True,15,200109898,15
2022-01-04,15:44:00,0,353,225,26,19,83,101.62,63.15,0,0,0,0,0,0,0,0,5,50,71,136,86,5,True,15,200109898,15
2022-01-04,15:59:00,0,341,235,16,15,75,99.40,61.77,0,1,0,0,0,1,0,2,7,56,63,123,80,8,True,15,200109898,15
2022-01-04,16:14:00,0,365,254,25,14,72,101.87,63.30,0,0,0,0,0,0,0,0,7,44,74,150,81,9,True,15,200109898,15
2022-01-04,16:29:00,0,325,239,19,9,58,103.44,64.28,0,0,0,0,1,0,0,0,2,44,48,123,98,9,True,15,200109898,15
2022-01-04,16:44:00,0,348,246,17,20,65,99.29,61.69,0,0,0,0,0,0,0,0,5,75,72,123,66,7,True,15,200109898,15
2022-01-04,16:59:00,0,300,198,24,9,69,99.12,61.59,0,0,0,0,0,0,0,0,6,65,68,91,64,6,True,15,200109898,15
2022-01-04,17:14:00,0,322,226,14,7,75,99.84,62.04,0,0,0,0,0,0,0,0,1,60,86,100,70,5,True,15,200109898,15
2022-01-04,17:29:00,0,321,238,15,9,59,101.28,62.93,0,0,1,0,0,0,0,0,6,39,62,131,74,8,True,15,200109898,15
2022-01-04,17:44:00,0,265,180,19,11,55,101.24,62.91,0,0,0,0,0,0,0,0,4,38,55,106,56,6,True,15,200109898,15
2022-01-04,17:59:00,0,244,163,21,5,55,100.66,62.55,0,0,0,0,0,0,0,2,7,35,46,97,49,8,True,15,200109898,15
2022-01-04,18:14:00,0,252,171,17,12,52,103.53,64.33,0,0,0,0,0,0,0,1,2,39,37,85,78,10,True,15,200109898,15
2022-01-04,18:29:00,0,240,157,17,5,61,101.80,63.26,0,0,0,0,0,0,0,3,1,36,47,86,56,11,True,15,200109898,15
2022-01-04,18:44:00,0,204,138,12,6,48,104.46,64.91,0,0,0,0,0,0,0,0,1,26,40,63,58,16,True,15,200109898,15
2022-01-04,18:59:00,0,188,127,10,11,40,105.09,65.30,0,0,0,0,0,0,0,0,3,27,24,59,60,15,True,15,200109898,15
2022-01-04,19:14:00,0,141,99,5,9,28,106.28,66.04,0,0,0,0,0,0,0,0,1,14,24,41,52,9,True,15,200109898,15
2022-01-04,19:29:00,0,157,110,7,6,34,104.56,64.97,0,0,0,0,0,0,0,0,1,23,24,46,58,5,True,15,200109898,15
2022-01-04,19:44:00,0,150,98,12,7,33,104.32,64.83,0,0,0,0,0,0,0,0,1,20,24,56,36,13,True,15,200109898,15
2022-01-04,19:59:00,0,143,91,14,7,31,103.17,64.11,0,0,0,0,0,0,1,1,0,25,19,43,49,5,True,15,200109898,15
2022-01-04,20:14:00,0,114,73,5,10,26,105.89,65.80,0,0,0,0,0,0,0,0,0,15,20,33,32,14,True,15,200109898,15
2022-01-04,20:29:00,0,106,59,10,8,29,104.31,64.82,0,0,0,0,0,0,0,0,2,11,26,24,36,7,True,15,200109898,15
2022-01-04,20:44:00,0,107,65,3,4,35,104.80,65.12,0,0,0,0,0,0,0,0,1,16,20,26,33,11,True,15,200109898,15
2022-01-04,20:59:00,0,109,69,8,2,30,101.96,63.36,0,0,0,0,0,0,0,0,3,13,22,43,23,5,True,15,200109898,15
2022-01-04,21:14:00,0,72,47,5,1,19,104.71,65.07,0,0,0,0,0,0,0,0,0,5,20,21,22,4,True,15,200109898,15
2022-01-04,21:29:00,0,81,43,8,5,25,102.29,63.56,0,0,0,0,0,0,0,0,2,13,20,16,24,6,True,15,200109898,15
2022-01-04,21:44:00,0,97,57,6,5,29,102.38,63.62,0,0,0,0,0,0,0,1,0,17,20,27,24,8,True,15,200109898,15
2022-01-04,21:59:00,0,70,36,3,7,24,101.35,62.98,0,0,0,0,0,0,0,0,0,14,15,22,14,5,True,15,200109898,15
2022-01-04,22:14:00,0,61,40,5,2,14,103.67,64.42,0,0,0,0,0,0,0,0,0,6,13,25,14,3,True,15,200109898,15
2022-01-04,22:29:00,0,46,24,4,4,14,102.55,63.72,0,0,0,0,0,0,0,0,0,5,12,16,12,1,True,15,200109898,15
2022-01-04,22:44:00,0,64,32,2,3,27,97.57,60.63,0,0,0,0,0,1,0,1,0,20,11,13,11,7,True,15,200109898,15
2022-01-04,22:59:00,0,47,16,4,7,20,97.17,60.38,0,0,0,0,0,0,0,0,0,10,17,14,4,2,True,15,200109898,15
2022-01-04,23:14:00,0,62,28,0,5,29,98.31,61.09,0,0,0,0,0,0,0,0,1,18,15,12,11,5,True,15,200109898,15
2022-01-04,23:29:00,0,39,25,0,4,10,103.27,64.17,0,0,0,0,0,0,0,0,0,6,8,11,13,1,True,15,200109898,15
2022-01-04,23:44:00,0,33,12,3,5,13,100.04,62.17,0,0,0,0,0,0,0,0,1,8,8,7,3,6,True,15,200109898,15
2022-01-04,23:59:00,0,29,12,3,1,13,97.30,60.46,0,0,0,0,0,0,0,0,0,8,9,6,5,1,True,15,200109898,15
2022-01-05,00:14:00,2,34,15,2,0,17,96.41,59.91,0,0,0,0,0,0,0,0,0,10,9,10,5,0,True,15,200109898,15
2022-01-05,00:29:00,2,29,7,2,4,16,95.45,59.31,0,0,0,0,0,0,0,0,0,9,10,5,5,0,True,15,200109898,15
2022-01-05,00:44:00,2,33,10,1,2,20,94.90,58.97,0,0,0,0,0,0,0,0,1,13,7,6,4,2,True,15,200109898,15
2022-01-05,00:59:00,2,30,10,0,3,17,99.07,61.56,0,0,0,0,0,0,0,0,0,5,14,4,3,4,True,15,200109898,15
2022-01-05,01:14:00,2,29,11,1,4,13,97.17,60.38,0,0,0,0,0,0,0,0,1,4,12,7,5,0,True,15,200109898,15
2022-01-05,01:29:00,2,22,7,2,2,11,100.09,62.20,0,0,0,0,0,0,0,0,0,4,8,4,4,2,True,15,200109898,15
2022-01-05,01:44:00,2,23,4,0,2,17,92.26,57.33,0,0,0,0,0,0,0,0,1,8,9,3,1,1,True,15,200109898,15
2022-01-05,01:59:00,2,39,9,3,4,23,96.45,59.93,0,0,0,0,0,0,0,0,0,9,15,9,6,0,True,15,200109898,15
2022-01-05,02:14:00,2,20,6,1,2,11,92.33,57.37,0,0,0,0,0,0,0,0,1,8,5,4,2,0,True,15,200109898,15
2022-01-05,02:29:00,2,26,6,3,2,15,95.20,59.16,0,0,0,0,0,0,0,0,1,6,10,5,4,0,True,15,200109898,15
2022-01-05,02:44:00,2,23,2,2,6,13,94.86,58.95,0,0,0,0,0,0,0,0,0,5,10,7,1,0,True,15,200109898,15
2022-01-05,02:59:00,2,31,4,1,5,21,91.82,57.06,0,0,0,0,0,0,0,0,0,11,13,7,0,0,True,15,200109898,15
2022-01-05,03:14:00,2,34,2,4,8,20,93.22,57.93,0,0,0,0,0,0,0,0,3,10,11,5,4,1,True,15,200109898,15
2022-01-05,03:29:00,2,29,4,6,7,12,99.84,62.04,0,0,0,0,0,0,0,0,0,8,6,6,8,1,True,15,200109898,15
2022-01-05,03:44:00,2,53,11,6,15,21,98.27,61.06,0,0,0,0,0,0,0,0,1,14,14,12,7,5,True,15,200109898,15
2022-01-05,03:59:00,2,43,2,10,8,23,92.59,57.54,0,0,0,0,0,0,0,0,1,15,19,4,1,3,True,15,200109898,15
2022-01-05,04:14:00,2,64,15,7,9,33,97.19,60.39,0,0,0,0,0,0,0,0,1,10,32,8,10,3,True,15,200109898,15
2022-01-05,04:29:00,2,61,17,7,6,31,96.83,60.17,0,0,0,0,0,0,0,0,3,12,21,13,10,2,True,15,200109898,15
2022-01-05,04:44:00,2,90,34,9,14,33,100.29,62.32,0,0,0,0,0,0,0,0,0,16,22,34,14,4,True,15,200109898,15
2022-01-05,04:59:00,2,88,27,7,12,42,97.30,60.46,0,0,0,0,0,0,0,1,0,21,28,21,14,3,True,15,200109898,15
2022-01-05,05:14:00,2,103,32,12,13,46,99.37,61.75,0,0,0,0,0,0,0,0,0,19,33,27,22,2,True,15,200109898,15
2022-01-05,05:29:00,2,128,46,18,16,48,100.03,62.16,0,0,0,0,0,0,0,0,0,30,29,34,31,4,True,15,200109898,15
2022-01-05,05:44:00,2,178,73,24,27,54,102.11,63.45,0,0,0,0,0,0,0,0,2,26,41,58,40,11,True,15,200109898,15
2022-01-05,05:59:00,2,214,91,30,23,70,100.70,62.57,0,0,0,0,0,0,0,0,3,40,50,63,47,11,True,15,200109898,15
2022-01-05,06:14:00,2,265,121,44,30,70,101.22,62.89,0,0,0,0,0,0,0,0,2,47,55,95,52,14,True,15,200109898,15
2022-01-05,06:29:00,2,274,127,32,45,70,98.75,61.36,0,0,0,0,0,0,0,0,3,50,78,94,45,4,True,15,200109898,15
2022-01-05,06:44:00,2,291,157,47,24,63,102.59,63.75,0,0,0,0,0,0,0,0,4,36,59,111,69,12,True,15,200109898,15
2022-01-05,06:59:00,2,328,170,66,26,66,102.05,63.41,0,0,0,0,0,0,0,2,1,43,62,138,76,6,True,15,200109898,15
2022-01-05,07:14:00,2,362,210,53,24,75,96.71,60.10,0,0,0,0,0,0,0,0,23,74,76,142,45,2,True,15,200109898,15
2022-01-05,07:29:00,2,380,200,61,49,70,98.39,61.14,0,0,0,0,0,0,1,1,4,75,82,164,51,2,True,15,200109898,15
2022-01-05,07:44:00,2,315,191,49,28,52,98.93,61.48,0,0,0,0,0,0,1,17,14,45,73,130,74,17,True,15,200109898,15
2022-01-05,07:59:00,2,359,214,42,38,65,99.03,61.54,0,0,0,0,0,0,0,0,8,68,68,161,48,6,True,15,200109898,15
2022-01-05,08:14:00,2,302,183,36,22,61,101.05,62.79,0,0,0,0,0,0,0,0,5,51,57,115,65,9,True,15,200109898,15
2022-01-05,08:29:00,2,364,223,52,28,61,99.35,61.73,0,0,0,0,0,1,0,1,5,63,71,164,54,5,True,15,200109898,15
2022-01-05,08:44:00,2,305,181,32,32,60,101.59,63.13,0,0,0,0,0,0,0,0,3,48,58,120,67,9,True,15,200109898,15
2022-01-05,08:59:00,2,296,164,43,27,62,102.57,63.74,0,0,0,0,0,0,0,0,2,38,64,110,69,13,True,15,200109898,15
2022-01-05,09:14:00,2,262,142,33,25,62,99.81,62.02,0,0,0,0,0,0,0,0,3,53,59,90,45,12,True,15,200109898,15
2022-01-05,09:29:00,2,288,174,32,24,58,102.27,63.55,0,0,0,0,0,0,1,0,3,31,67,106,73,7,True,15,200109898,15
2022-01-05,09:44:00,2,234,128,24,27,55,102.11,63.45,0,0,0,0,0,0,0,0,2,32,61,68,60,11,True,15,200109898,15
2022-01-05,09:59:00,2,260,155,31,20,54,101.85,63.29,0,0,0,0,0,1,0,2,2,41,46,93,60,15,True,15,200109898,15
2022-01-05,10:14:00,2,302,180,22,24,76,98.66,61.31,0,0,0,0,0,0,0,0,5,57,82,104,47,7,True,15,200109898,15
2022-01-05,10:29:00,2,285,162,33,17,73,99.71,61.96,0,0,0,0,0,0,0,4,5,40,65,118,44,9,True,15,200109898,15
2022-01-05,10:44:00,2,274,143,26,24,81,98.25,61.05,0,0,0,0,0,0,0,0,1,55,90,78,42,8,True,15,200109898,15
2022-01-05,10:59:00,2,280,159,28,29,64,101.92,63.33,0,0,0,0,0,0,0,0,2,30,65,121,55,7,True,15,200109898,15
2022-01-05,11:14:00,2,236,126,14,26,70,100.33,62.34,0,0,0,0,0,1,0,0,2,42,55,75,54,7,True,15,200109898,15
2022-01-05,11:29:00,2,277,159,27,21,70,99.71,61.96,0,0,0,0,0,1,0,2,5,44,64,98,56,7,True,15,200109898,15
2022-01-05,11:44:00,2,286,163,25,22,76,99.90,62.08,0,0,0,0,0,0,0,1,3,59,55,106,51,11,True,15,200109898,15
2022-01-05,11:59:00,2,307,182,19,37,69,99.89,62.07,0,0,0,0,0,0,0,0,3,57,77,97,68,5,True,15,200109898,15
2022-01-05,12:14:00,2,271,160,18,27,66,102.05,63.41,0,0,0,0,0,0,0,0,4,38,63,81,79,6,True,15,200109898,15
2022-01-05,12:29:00,2,291,172,16,28,75,102.66,63.79,0,0,0,0,0,0,0,0,4,43,58,92,82,12,True,15,200109898,15
2022-01-05,12:44:00,2,314,185,21,25,83,99.38,61.75,0,0,0,0,0,0,0,0,1,69,82,85,70,7,True,15,200109898,15
2022-01-05,12:59:00,2,311,185,19,23,84,102.12,63.46,0,0,0,0,0,0,0,0,3,41,73,107,75,12,True,15,200109898,15
